"","nmz","ndz","a","c","e","g","b","x","PGS","A","p1","p2","p3","p4","p5","p6","p7","p8","Smz","Sdz"
"139",2451,4569,0.860232526704263,0.282842712474619,0.424264068711929,0.08,0.1,0,0.12,0.88,0.999,1,0.549,0.796,0.997,0.999,0.356,0.591,0.348483709613534,0.262460456943108
"140",2451,4569,0.860232526704263,0.282842712474619,0.424264068711929,0.09,0.1,0,0.12,0.88,1,1,0.641,0.791,0.999,0.999,0.425,0.584,0.37108836014762,0.285065107477193
"141",2451,4569,0.860232526704263,0.282842712474619,0.424264068711929,0.1,0.1,0,0.12,0.88,1,1,0.723,0.785,0.999,1,0.494,0.577,0.394093010681705,0.308069758011279
"142",2451,4569,0.860232526704263,0.282842712474619,0.424264068711929,0.11,0.1,0,0.12,0.88,1,1,0.794,0.78,1,1,0.563,0.569,0.41749766121579,0.331474408545364
"143",2451,4569,0.860232526704263,0.282842712474619,0.424264068711929,0.12,0.1,0,0.12,0.88,1,1,0.852,0.774,1,1,0.628,0.562,0.441302311749875,0.355279059079449
"144",2451,4569,0.860232526704263,0.282842712474619,0.424264068711929,0,0.11,0,0.12,0.88,0.748,0.986,0.05,0.897,0.77,0.961,0.05,0.729,0.201351155874938,0.106725577937469
"145",2451,4569,0.860232526704263,0.282842712474619,0.424264068711929,0.01,0.11,0,0.12,0.88,0.847,0.992,0.059,0.893,0.85,0.975,0.055,0.721,0.220955806409023,0.126330228471554
"146",2451,4569,0.860232526704263,0.282842712474619,0.424264068711929,0.02,0.11,0,0.12,0.88,0.915,0.996,0.085,0.889,0.908,0.985,0.071,0.714,0.240960456943108,0.146334879005639
"147",2451,4569,0.860232526704263,0.282842712474619,0.424264068711929,0.03,0.11,0,0.12,0.88,0.957,0.998,0.129,0.885,0.947,0.991,0.096,0.707,0.261365107477194,0.166739529539725
"148",2451,4569,0.860232526704263,0.282842712474619,0.424264068711929,0.04,0.11,0,0.12,0.88,0.98,0.999,0.189,0.881,0.971,0.995,0.131,0.699,0.282169758011279,0.18754418007381
"149",2451,4569,0.860232526704263,0.282842712474619,0.424264068711929,0.05,0.11,0,0.12,0.88,0.991,0.999,0.265,0.877,0.985,0.997,0.175,0.692,0.303374408545364,0.208748830607895
"150",2451,4569,0.860232526704263,0.282842712474619,0.424264068711929,0.06,0.11,0,0.12,0.88,0.997,1,0.353,0.873,0.993,0.998,0.227,0.684,0.324979059079449,0.230353481141981
"151",2451,4569,0.860232526704263,0.282842712474619,0.424264068711929,0.07,0.11,0,0.12,0.88,0.999,1,0.447,0.868,0.997,0.999,0.287,0.677,0.346983709613535,0.252358131676066
"152",2451,4569,0.860232526704263,0.282842712474619,0.424264068711929,0.08,0.11,0,0.12,0.88,1,1,0.543,0.864,0.999,1,0.351,0.669,0.36938836014762,0.274762782210151
"153",2451,4569,0.860232526704263,0.282842712474619,0.424264068711929,0.09,0.11,0,0.12,0.88,1,1,0.634,0.859,0.999,1,0.42,0.662,0.392193010681705,0.297567432744237
"154",2451,4569,0.860232526704263,0.282842712474619,0.424264068711929,0.1,0.11,0,0.12,0.88,1,1,0.717,0.855,1,1,0.489,0.654,0.415397661215791,0.320772083278322
"155",2451,4569,0.860232526704263,0.282842712474619,0.424264068711929,0.11,0.11,0,0.12,0.88,1,1,0.788,0.85,1,1,0.557,0.647,0.439002311749876,0.344376733812407
"156",2451,4569,0.860232526704263,0.282842712474619,0.424264068711929,0.12,0.11,0,0.12,0.88,1,1,0.846,0.845,1,1,0.621,0.639,0.463006962283961,0.368381384346492
"157",2451,4569,0.860232526704263,0.282842712474619,0.424264068711929,0,0.12,0,0.12,0.88,0.822,0.995,0.05,0.939,0.839,0.982,0.05,0.796,0.220855806409023,0.117627903204511
"158",2451,4569,0.860232526704263,0.282842712474619,0.424264068711929,0.01,0.12,0,0.12,0.88,0.899,0.997,0.059,0.936,0.901,0.989,0.055,0.79,0.240660456943108,0.137432553738597
"159",2451,4569,0.860232526704263,0.282842712474619,0.424264068711929,0.02,0.12,0,0.12,0.88,0.948,0.999,0.085,0.934,0.943,0.994,0.07,0.783,0.260865107477193,0.157637204272682
"160",2451,4569,0.860232526704263,0.282842712474619,0.424264068711929,0.03,0.12,0,0.12,0.88,0.975,0.999,0.128,0.931,0.969,0.996,0.095,0.776,0.281469758011278,0.178241854806767
"161",2451,4569,0.860232526704263,0.282842712474619,0.424264068711929,0.04,0.12,0,0.12,0.88,0.989,1,0.187,0.927,0.984,0.998,0.129,0.769,0.302474408545364,0.199246505340852
"162",2451,4569,0.860232526704263,0.282842712474619,0.424264068711929,0.05,0.12,0,0.12,0.88,0.996,1,0.262,0.924,0.992,0.999,0.173,0.762,0.323879059079449,0.220651155874938
"163",2451,4569,0.860232526704263,0.282842712474619,0.424264068711929,0.06,0.12,0,0.12,0.88,0.998,1,0.348,0.921,0.996,0.999,0.224,0.755,0.345683709613534,0.242455806409023
"164",2451,4569,0.860232526704263,0.282842712474619,0.424264068711929,0.07,0.12,0,0.12,0.88,0.999,1,0.442,0.918,0.998,1,0.283,0.747,0.367888360147619,0.264660456943108
"165",2451,4569,0.860232526704263,0.282842712474619,0.424264068711929,0.08,0.12,0,0.12,0.88,1,1,0.537,0.914,0.999,1,0.347,0.74,0.390493010681705,0.287265107477193
"166",2451,4569,0.860232526704263,0.282842712474619,0.424264068711929,0.09,0.12,0,0.12,0.88,1,1,0.628,0.91,1,1,0.414,0.733,0.41349766121579,0.310269758011279
"167",2451,4569,0.860232526704263,0.282842712474619,0.424264068711929,0.1,0.12,0,0.12,0.88,1,1,0.711,0.907,1,1,0.483,0.726,0.436902311749875,0.333674408545364
"168",2451,4569,0.860232526704263,0.282842712474619,0.424264068711929,0.11,0.12,0,0.12,0.88,1,1,0.782,0.903,1,1,0.55,0.718,0.460706962283961,0.357479059079449
"169",2451,4569,0.860232526704263,0.282842712474619,0.424264068711929,0.12,0.12,0,0.12,0.88,1,1,0.841,0.899,1,1,0.615,0.711,0.484911612818046,0.381683709613535
