"","nmz","ndz","a","c","e","g","b","x","PGS","A","e1","e2","e3","e4","e5","e6","e7","e8","Smz","Sdz"
"100",4000,4000,1,0.547722557505166,0.547722557505166,0,0.08,0,0.1,0.9,0.046,0.08,0,0.08,0.063,0.08,0,0.08,0.104,0.0540000000000002
"101",4000,4000,0.4,0.547722557505166,0.547722557505166,0.02,0.08,0,0.1,0.9,0.064,0.091,0.02,0.08,0.083,0.093,0.02,0.08,0.118947368421053,0.0768421052631579
"102",4000,4000,0.6,0.547722557505166,0.547722557505166,0.02,0.08,0,0.1,0.9,0.066,0.092,0.02,0.08,0.083,0.093,0.02,0.08,0.135833333333333,0.0858333333333331
"103",4000,4000,0.8,0.547722557505166,0.547722557505166,0.02,0.08,0,0.1,0.9,0.066,0.092,0.02,0.08,0.083,0.093,0.02,0.08,0.13741935483871,0.0858064516129033
"104",4000,4000,1,0.547722557505166,0.547722557505166,0.02,0.08,0,0.1,0.9,0.067,0.092,0.02,0.08,0.083,0.093,0.02,0.08,0.1315,0.0815000000000002
"105",4000,4000,0.4,0.547722557505166,0.547722557505166,0.04,0.08,0,0.1,0.9,0.085,0.103,0.04,0.08,0.103,0.107,0.04,0.08,0.147368421052632,0.105263157894737
"106",4000,4000,0.6,0.547722557505166,0.547722557505166,0.04,0.08,0,0.1,0.9,0.086,0.103,0.04,0.08,0.104,0.107,0.04,0.08,0.166666666666667,0.116666666666667
"107",4000,4000,0.8,0.547722557505166,0.547722557505166,0.04,0.08,0,0.1,0.9,0.087,0.103,0.04,0.08,0.104,0.107,0.04,0.08,0.167741935483871,0.116129032258064
"108",4000,4000,1,0.547722557505166,0.547722557505166,0.04,0.08,0,0.1,0.9,0.087,0.103,0.04,0.08,0.104,0.107,0.04,0.08,0.16,0.11
"109",4000,4000,0.4,0.547722557505166,0.547722557505166,0.06,0.08,0,0.1,0.9,0.106,0.114,0.06,0.08,0.123,0.12,0.06,0.08,0.177894736842105,0.13578947368421
"110",4000,4000,0.6,0.547722557505166,0.547722557505166,0.06,0.08,0,0.1,0.9,0.108,0.114,0.06,0.08,0.124,0.12,0.06,0.08,0.199166666666667,0.149166666666667
"111",4000,4000,0.8,0.547722557505166,0.547722557505166,0.06,0.08,0,0.1,0.9,0.107,0.115,0.06,0.08,0.124,0.12,0.06,0.08,0.199354838709677,0.147741935483871
"112",4000,4000,1,0.547722557505166,0.547722557505166,0.06,0.08,0,0.1,0.9,0.108,0.115,0.06,0.08,0.124,0.12,0.06,0.08,0.1895,0.1395
"113",4000,4000,0.4,0.547722557505166,0.547722557505166,0.08,0.08,0,0.1,0.9,0.126,0.126,0.08,0.08,0.144,0.133,0.08,0.08,0.210526315789474,0.168421052631579
"114",4000,4000,0.6,0.547722557505166,0.547722557505166,0.08,0.08,0,0.1,0.9,0.128,0.126,0.08,0.08,0.144,0.133,0.08,0.08,0.233333333333333,0.183333333333334
"115",4000,4000,0.8,0.547722557505166,0.547722557505166,0.08,0.08,0,0.1,0.9,0.128,0.126,0.08,0.08,0.145,0.133,0.08,0.08,0.232258064516129,0.180645161290323
"116",4000,4000,1,0.547722557505166,0.547722557505166,0.08,0.08,0,0.1,0.9,0.128,0.126,0.08,0.08,0.144,0.133,0.08,0.08,0.22,0.17
"117",4000,4000,0.4,0.547722557505166,0.547722557505166,0.1,0.08,0,0.1,0.9,0.147,0.137,0.1,0.08,0.164,0.147,0.1,0.08,0.245263157894737,0.203157894736842
"118",4000,4000,0.6,0.547722557505166,0.547722557505166,0.1,0.08,0,0.1,0.9,0.148,0.137,0.1,0.08,0.165,0.147,0.1,0.08,0.269166666666667,0.219166666666667
"119",4000,4000,0.8,0.547722557505166,0.547722557505166,0.1,0.08,0,0.1,0.9,0.149,0.138,0.1,0.08,0.165,0.147,0.1,0.08,0.266451612903226,0.214838709677419
"120",4000,4000,1,0.547722557505166,0.547722557505166,0.1,0.08,0,0.1,0.9,0.149,0.138,0.1,0.08,0.165,0.147,0.1,0.08,0.2515,0.2015
"121",4000,4000,0.4,0.547722557505166,0.547722557505166,0,0.1,0,0.1,0.9,0.056,0.1,0,0.1,0.078,0.1,0,0.1,0.118421052631579,0.0657894736842106
"122",4000,4000,0.6,0.547722557505166,0.547722557505166,0,0.1,0,0.1,0.9,0.057,0.1,0,0.1,0.079,0.1,0,0.1,0.135416666666667,0.0729166666666665
"123",4000,4000,0.8,0.547722557505166,0.547722557505166,0,0.1,0,0.1,0.9,0.058,0.1,0,0.1,0.079,0.1,0,0.1,0.137096774193549,0.0725806451612904
"124",4000,4000,1,0.547722557505166,0.547722557505166,0,0.1,0,0.1,0.9,0.059,0.1,0,0.1,0.079,0.1,0,0.1,0.13125,0.0687499999999999
"125",4000,4000,0.4,0.547722557505166,0.547722557505166,0.02,0.1,0,0.1,0.9,0.077,0.112,0.02,0.1,0.099,0.113,0.02,0.1,0.145789473684211,0.0931578947368421
"126",4000,4000,0.6,0.547722557505166,0.547722557505166,0.02,0.1,0,0.1,0.9,0.078,0.112,0.02,0.1,0.1,0.113,0.02,0.1,0.165416666666667,0.102916666666667
"127",4000,4000,0.8,0.547722557505166,0.547722557505166,0.02,0.1,0,0.1,0.9,0.079,0.112,0.02,0.1,0.1,0.113,0.02,0.1,0.166774193548387,0.102258064516129
"128",4000,4000,1,0.547722557505166,0.547722557505166,0.02,0.1,0,0.1,0.9,0.079,0.112,0.02,0.1,0.1,0.113,0.02,0.1,0.15925,0.0967500000000002
"129",4000,4000,0.4,0.547722557505166,0.547722557505166,0.04,0.1,0,0.1,0.9,0.097,0.123,0.04,0.1,0.119,0.127,0.04,0.1,0.175263157894737,0.122631578947368
"130",4000,4000,0.6,0.547722557505166,0.547722557505166,0.04,0.1,0,0.1,0.9,0.099,0.123,0.04,0.1,0.12,0.127,0.04,0.1,0.197083333333333,0.134583333333333
"131",4000,4000,0.8,0.547722557505166,0.547722557505166,0.04,0.1,0,0.1,0.9,0.1,0.123,0.04,0.1,0.12,0.127,0.04,0.1,0.197741935483871,0.133225806451613
"132",4000,4000,1,0.547722557505166,0.547722557505166,0.04,0.1,0,0.1,0.9,0.1,0.123,0.04,0.1,0.12,0.127,0.04,0.1,0.18825,0.12575
"133",4000,4000,0.4,0.547722557505166,0.547722557505166,0.06,0.1,0,0.1,0.9,0.118,0.134,0.06,0.1,0.14,0.14,0.06,0.1,0.206842105263158,0.154210526315789
"134",4000,4000,0.6,0.547722557505166,0.547722557505166,0.06,0.1,0,0.1,0.9,0.12,0.134,0.06,0.1,0.141,0.14,0.06,0.1,0.230416666666667,0.167916666666667
"135",4000,4000,0.8,0.547722557505166,0.547722557505166,0.06,0.1,0,0.1,0.9,0.121,0.135,0.06,0.1,0.141,0.14,0.06,0.1,0.23,0.165483870967742
"136",4000,4000,1,0.547722557505166,0.547722557505166,0.06,0.1,0,0.1,0.9,0.121,0.135,0.06,0.1,0.141,0.14,0.06,0.1,0.21825,0.15575
"137",4000,4000,0.4,0.547722557505166,0.547722557505166,0.08,0.1,0,0.1,0.9,0.139,0.146,0.08,0.1,0.16,0.153,0.08,0.1,0.240526315789474,0.187894736842105
"138",4000,4000,0.6,0.547722557505166,0.547722557505166,0.08,0.1,0,0.1,0.9,0.141,0.146,0.08,0.1,0.161,0.153,0.08,0.1,0.265416666666667,0.202916666666667
"139",4000,4000,0.8,0.547722557505166,0.547722557505166,0.08,0.1,0,0.1,0.9,0.141,0.146,0.08,0.1,0.161,0.153,0.08,0.1,0.263548387096774,0.199032258064516
"140",4000,4000,1,0.547722557505166,0.547722557505166,0.08,0.1,0,0.1,0.9,0.141,0.146,0.08,0.1,0.161,0.153,0.08,0.1,0.24925,0.18675
"141",4000,4000,0.4,0.547722557505166,0.547722557505166,0.1,0.1,0,0.1,0.9,0.16,0.157,0.1,0.1,0.181,0.167,0.1,0.1,0.276315789473684,0.223684210526316
"142",4000,4000,0.6,0.547722557505166,0.547722557505166,0.1,0.1,0,0.1,0.9,0.161,0.157,0.1,0.1,0.182,0.167,0.1,0.1,0.302083333333333,0.239583333333333
"143",4000,4000,0.8,0.547722557505166,0.547722557505166,0.1,0.1,0,0.1,0.9,0.162,0.158,0.1,0.1,0.182,0.167,0.1,0.1,0.298387096774193,0.233870967741935
"144",4000,4000,1,0.547722557505166,0.547722557505166,0.1,0.1,0,0.1,0.9,0.162,0.158,0.1,0.1,0.182,0.167,0.1,0.1,0.28125,0.21875
